"SalePrice","MSSubClass","MSZoning","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtExposure","BsmtFinType1","BsmtFinType2","Heating","HeatingQC","CentralAir","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageCars","MoSold","YrSold","Remodeled","PorchNum","Pool","SaleTC","GarageFinish2","TotalSF","PcntBsmtUF","Bsmt","SecondFloor","Functional2","Garage","BsmtExp","LFln","LAln"
124900,"20","RL","Pave","NoAlley","Reg","Bnk","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,1972,1972,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Av","ALQ","Unf","GasA","Ex","Y",0,0,1,0,2,1,"TA",4,0,"Detchd",1,1,2008,"no",1,"no","1",1,1560,0.18974358974359,"yes","no","yes",1,2,4.0943445622221,8.88183630500415
158000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","No","ALQ","Unf","GasA","Ex","Y",1,0,1,1,3,1,"Gd",5,0,"Detchd",2,5,2006,"no",1,"no","0",1,2316,0.187392055267703,"yes","no","yes",1,1,4.14313472639153,9.47822781709978
101000,"75","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","2.5Unf",5,7,1920,1996,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","No","Unf","Unf","GasA","TA","N",0,0,1,0,3,1,"Fa",6,0,"Detchd",1,3,2007,"yes",1,"no","1",1,1641,1,"yes","yes","yes",1,1,4.0943445622221,8.88183630500415
202500,"120","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",178,"Gd","TA","PConc","Mn","GLQ","Unf","GasA","Ex","Y",0,0,2,0,2,1,"Gd",6,1,"Attchd",2,10,2007,"no",2,"no","1",2,2740,0.982481751824818,"yes","no","yes",2,1,3.78418963391826,8.77059432989114
140000,"70","RM","Pave","NoAlley","IR1","Bnk","AllPub","Inside","Gtl","OldTown","RRAn","Feedr","1Fam","2Story",7,6,1921,1950,"Gable","CompShg","Stucco","Stucco","None",0,"TA","TA","BrkTil","No","Unf","Unf","GasA","Gd","Y",0,0,2,0,3,1,"TA",9,0,"Detchd",2,4,2010,"yes",3,"no","1",1,2286,1,"yes","yes","yes",1,1,3.91202300542815,9.23989917421773
219500,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",573,"TA","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,1,3,1,"Gd",8,0,"Attchd",2,2,2009,"yes",2,"no","1",2,3091,0.30085146641438,"yes","yes","yes",2,1,4.23410650459726,9.14580185083861
317000,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",344,"Gd","TA","PConc","Av","Unf","Unf","GasA","Ex","Y",0,0,2,1,4,1,"Gd",9,1,"BuiltIn",3,10,2007,"yes",2,"no","1",2,3616,1,"yes","yes","yes",2,2,4.33073334028633,9.16858043772795
180000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","PosA","Norm","1Fam","1Story",7,5,1970,1989,"Gable","CompShg","Plywood","Plywood","BrkFace",287,"TA","TA","CBlock","Gd","GLQ","Unf","GasA","TA","Y",1,0,2,0,3,1,"TA",7,1,"Attchd",2,7,2010,"yes",1,"no","1",2,4154,0.531587057010786,"yes","no","yes",2,2,4.23410650459726,9.89847501071258
226000,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",167,"Gd","TA","PConc","Av","GLQ","Unf","GasA","Ex","Y",1,0,2,0,3,1,"Gd",7,0,"Attchd",2,6,2007,"no",2,"no","1",2,2932,0.302821748107364,"yes","no","yes",2,2,4.27666611901606,9.27472263090545
80000,"30","RM","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","1Story",4,6,1945,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","No","Unf","Unf","GasA","TA","Y",0,0,1,0,2,1,"TA",4,0,"Attchd",1,6,2010,"yes",0,"no","1",1,1494,1,"yes","no","yes",2,1,3.85014760171006,8.43554920237573
225000,"50","RL","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin",7,4,1953,1953,"Gable","CompShg","BrkFace","AsbShng","None",0,"Gd","TA","CBlock","No","BLQ","Unf","GasW","TA","Y",0,0,2,0,3,1,"TA",7,1,"Attchd",2,7,2006,"no",2,"no","1",3,3591,0.537576687116564,"yes","yes","yes",2,1,4.39444915467244,9.65457737458489
244000,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,6,1973,1973,"Gable","CompShg","Plywood","Plywood","BrkFace",1115,"TA","Gd","CBlock","Gd","ALQ","Unf","GasA","Ex","Y",1,0,2,0,3,1,"TA",8,2,"Attchd",2,2,2007,"no",1,"no","1",3,4446,0.15429599640126,"yes","no","yes",2,2,4.55387689160054,9.52156805800298
129500,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",4,6,1982,2006,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","No","ALQ","Unf","GasA","TA","Y",1,0,1,0,2,1,"TA",4,0,"Detchd",2,6,2007,"yes",0,"no","1",1,1690,0.331360946745562,"yes","no","yes",1,1,4.23410650459726,8.93577193866978
185000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",40,"TA","TA","PConc","No","Unf","Unf","GasA","Gd","Y",0,0,2,1,3,1,"TA",7,1,"Attchd",2,12,2009,"no",2,"no","1",3,2550,1,"yes","yes","yes",2,1,4.30406509320417,9.224341891612
144900,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1954,2003,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",104,"TA","TA","CBlock","No","ALQ","BLQ","GasA","Gd","Y",1,0,1,0,3,1,"TA",6,0,"Attchd",2,5,2010,"yes",0,"no","1",1,2172,0.372007366482505,"yes","no","yes",2,1,4.44265125649032,9.23014299927236
107400,"50","RM","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",3,6,1915,1950,"Gambrel","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","CBlock","No","Unf","Unf","GasA","Gd","N",0,0,2,0,3,2,"TA",8,0,"Detchd",1,5,2010,"yes",1,"no","1",1,2445,1,"yes","yes","yes",1,1,4.0943445622221,8.66388757056704
91000,"180","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SLvl",4,5,1973,1973,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","GLQ","Unf","GasA","TA","Y",1,0,1,0,2,1,"TA",5,0,"BuiltIn",1,11,2009,"no",2,"no","1",1,1450,0,"yes","yes","yes",2,2,3.04452243772342,7.37525577800975
135750,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,7,1956,1956,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","No","ALQ","Unf","GasA","Ex","Y",0,0,1,0,2,1,"TA",4,0,"Detchd",1,4,2008,"no",0,"no","1",1,1904,0.760504201680672,"yes","no","yes",1,1,4.23410650459726,9.04487593224865
127000,"50","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,5,1948,2001,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","No","BLQ","GLQ","GasA","TA","Y",1,0,1,0,2,1,"TA",6,0,"Detchd",1,1,2008,"yes",0,"no","1",1,1957,0.438988095238095,"yes","yes","yes",1,1,3.91202300542815,9.06357899058078
136500,"90","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","Duplex","1Story",4,5,1968,1968,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","No","Unf","Unf","GasA","TA","N",0,0,2,0,4,2,"TA",8,0,"None",0,4,2010,"no",0,"no","1",0,3536,1,"yes","no","yes",0,1,4.27666611901606,9.28526229849344
110000,"50","RM","Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,6,1910,1981,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","No","Unf","Unf","GasA","Gd","Y",0,0,1,1,2,1,"TA",5,0,"Detchd",2,5,2009,"yes",2,"no","1",1,1670,1,"yes","yes","yes",1,1,4.0943445622221,9.25339986143663
193500,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,6,1968,1968,"Gable","CompShg","VinylSd","VinylSd","BrkFace",576,"TA","Gd","CBlock","No","Rec","Unf","GasA","TA","Y",0,0,2,1,4,1,"Gd",8,1,"Attchd",1,6,2009,"no",2,"no","1",3,3038,0.5,"yes","yes","yes",2,1,4.60517018598809,9.47270463644367
153500,"120","RM","Pave","NoAlley","Reg","Lvl","AllPub","FR2","Gtl","Mitchel","Norm","Norm","TwnhsE","1Story",6,5,1998,1998,"Hip","CompShg","VinylSd","VinylSd","BrkFace",443,"TA","Gd","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,0,2,1,"TA",5,0,"Attchd",2,3,2006,"no",1,"no","1",3,2574,0.0291026677445432,"yes","no","yes",2,1,3.46573590279973,8.41183267575841
245000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",468,"TA","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",0,0,2,0,3,1,"Gd",6,1,"Attchd",3,10,2008,"no",2,"no","1",2,3126,0.978886756238004,"yes","no","yes",2,1,4.35670882668959,9.23073106162392
126500,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1960,1960,"Gable","CompShg","MetalSd","MetalSd","BrkCmn",66,"TA","TA","CBlock","No","Unf","Unf","GasA","Gd","Y",0,0,1,1,3,1,"TA",6,0,"Detchd",2,7,2007,"no",1,"no","0",1,2130,1,"yes","no","yes",1,1,4.38202663467388,9.09290727508409
168500,"80","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,1995,1996,"Gable","CompShg","HdBoard","HdBoard","BrkFace",22,"TA","TA","PConc","No","Unf","Unf","GasA","Gd","Y",0,0,2,1,3,1,"TA",7,1,"BuiltIn",2,5,2009,"yes",2,"no","1",3,1858,1,"yes","yes","yes",2,1,4.23410650459726,9.05134464048573
260000,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1991,1992,"Hip","CompShg","HdBoard","HdBoard","BrkFace",284,"Gd","TA","CBlock","No","Unf","Unf","GasA","Ex","Y",0,0,2,1,4,1,"Gd",9,1,"Attchd",2,4,2006,"yes",2,"no","1",1,3705,1,"yes","yes","yes",2,1,4.79579054559674,9.68402471906149
174000,"60","RL","Pave","NoAlley","IR2","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Av","Unf","Unf","GasA","Ex","Y",0,0,2,1,3,1,"Gd",6,1,"BuiltIn",2,3,2009,"no",2,"no","1",3,2244,1,"yes","yes","yes",2,2,4.80402104473326,9.3852176218809
164500,"160","FV","Pave","Pave","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","Stone",76,"Gd","TA","PConc","Av","Unf","Unf","GasA","Ex","Y",0,0,2,1,2,1,"Gd",4,0,"Detchd",2,6,2009,"no",1,"no","0",2,1836,1,"yes","yes","yes",1,2,3.68887945411394,8.28172399041139
85000,"50","C (all)","Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","IDOTRR","Feedr","Feedr","1Fam","1.5Fin",3,2,1915,1982,"Hip","CompShg","Plywood","Plywood","None",0,"Fa","Fa","CBlock","No","Unf","Unf","GasA","TA","N",0,0,1,0,2,1,"Fa",6,0,"None",0,10,2009,"yes",1,"no","0",0,2539,1,"yes","no","yes",0,1,4.65396035015752,9.0442857876461
123600,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",4,5,1994,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,1,0,3,1,"TA",5,0,"None",0,8,2007,"yes",0,"no","1",0,1980,0.406060606060606,"yes","no","yes",0,1,4.0943445622221,8.99590876126399
109900,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1950,1950,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","Slab","No Basement","No Basement","No Basement","GasA","TA","Y",0,0,1,0,2,1,"TA",4,0,"Detchd",2,7,2006,"no",1,"no","1",1,1040,0,"no","no","yes",1,0,4.0943445622221,8.88183630500415
98600,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,3,1961,1961,"Hip","CompShg","HdBoard","HdBoard","BrkCmn",203,"TA","TA","CBlock","No","Rec","Unf","GasA","TA","Y",0,0,1,0,2,1,"TA",6,0,"Attchd",2,12,2006,"no",0,"no","0",1,2470,0.51417004048583,"yes","no","yes",2,1,4.44265125649032,9.04782144247841
163500,"30","RL","Pave","Grvl","IR1","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",5,7,1921,2006,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","No","ALQ","Unf","GasA","Ex","Y",1,0,1,0,2,1,"TA",5,0,"Detchd",2,8,2009,"yes",1,"no","1",1,1840,0.186073059360731,"yes","no","yes",1,1,4.38202663467388,9.50002044709064
133900,"190","C (all)","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","2fmCon","2.5Unf",6,6,1910,1998,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","Mn","Rec","Unf","GasW","Ex","N",0,1,2,0,4,2,"TA",9,1,"Detchd",2,11,2007,"yes",1,"no","1",1,3505,0.13838550247117,"yes","yes","yes",1,1,4.0943445622221,8.88183630500415
204750,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,1,3,1,"Gd",7,0,"Attchd",2,5,2007,"no",1,"no","1",2,2610,0.213592233009709,"yes","yes","yes",2,1,4.23410650459726,9.14174028048393
185000,"60","RL","Pave","NoAlley","IR2","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,8,1993,1993,"Gable","CompShg","VinylSd","VinylSd","BrkFace",68,"Ex","Gd","PConc","No","ALQ","Unf","GasA","Gd","Y",0,0,2,1,3,1,"TA",6,1,"BuiltIn",2,4,2009,"no",2,"no","1",3,2150,0.544117647058823,"yes","yes","yes",2,1,4.23410650459726,9.18655984331078
214000,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",183,"Gd","TA","PConc","Av","ALQ","Unf","GasA","Ex","Y",0,0,2,0,3,1,"Gd",6,0,"Attchd",2,8,2006,"no",2,"no","1",2,3176,0.268261964735516,"yes","no","yes",2,2,4.35670882668959,9.23639790629547
94750,"20","RL","Pave","NoAlley","Reg","HLS","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1965,1965,"Hip","CompShg","HdBoard","HdBoard","BrkFace",48,"TA","TA","CBlock","No","Rec","Unf","GasA","TA","Y",1,0,1,0,3,1,"TA",6,0,"Attchd",1,5,2007,"no",1,"no","1",3,1920,0.458333333333333,"yes","no","yes",2,1,4.29045944114839,9.29844282019773
83000,"30","RL","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,5,1920,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","No","ALQ","Unf","GasA","Fa","N",0,0,1,0,2,1,"TA",5,0,"Basment",1,5,2010,"yes",1,"no","0",1,1293,0.764192139737991,"yes","no","yes",1,1,4.44265125649032,9.27096499379262
128950,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1959,1959,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","No","ALQ","Unf","GasA","Fa","Y",1,0,1,1,3,1,"TA",6,0,"None",0,1,2010,"no",1,"no","1",0,2175,0.401052631578947,"yes","no","yes",0,1,4.34380542185368,9.13991790767964
205000,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,1977,2001,"Gable","CompShg","Plywood","Plywood","BrkFace",28,"TA","TA","PConc","Mn","ALQ","Unf","GasA","Gd","Y",1,0,2,0,3,1,"Gd",6,2,"Attchd",2,2,2010,"yes",2,"no","1",2,3220,0.254658385093168,"yes","no","yes",2,1,4.23410650459726,9.2688922589258
178000,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,5,1985,1985,"Gable","CompShg","HdBoard","HdBoard","BrkFace",336,"Gd","TA","CBlock","No","Unf","Unf","GasA","TA","Y",0,0,2,1,3,1,"Gd",7,1,"Attchd",2,6,2010,"no",2,"no","1",3,2473,1,"yes","yes","yes",2,1,4.34380542185368,9.12761072437719
118964,"90","RL","Pave","NoAlley","Reg","Bnk","AllPub","Inside","Gtl","SawyerW","Norm","Norm","Duplex","1Story",5,5,1979,1979,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Fa","Slab","No Basement","No Basement","No Basement","GasA","TA","Y",0,0,2,0,4,2,"TA",8,0,"Attchd",2,6,2009,"no",0,"no","0",1,1535,0,"no","no","yes",2,0,4.15888308335967,8.85623355614316
198900,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,0,3,1,"Gd",6,0,"Attchd",3,5,2010,"no",1,"no","1",2,2452,1,"yes","no","yes",2,1,4.54329478227,9.24975337433302
169500,"50","RM","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",7,4,1931,1950,"Gable","CompShg","Stucco","Stucco","BrkFace",600,"TA","Fa","PConc","No","LwQ","Unf","GasA","Ex","Y",0,0,1,1,4,1,"TA",7,2,"Detchd",1,6,2007,"yes",1,"no","1",1,2858,0.784615384615385,"yes","yes","yes",1,1,4.23410650459726,8.95647984799991
250000,"60","FV","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2003,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",768,"Gd","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,1,3,1,"Gd",9,1,"Attchd",2,8,2008,"yes",2,"no","1",2,3045,1,"yes","yes","yes",2,1,4.31748811353631,9.14580185083861
100000,"30","RM","Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,7,1885,1995,"Mansard","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","No","Unf","Unf","GasA","Gd","Y",0,0,1,0,2,1,"TA",6,0,"Detchd",1,8,2007,"yes",0,"no","1",1,1688,1,"yes","no","yes",1,1,4.0943445622221,9.28730141311231
115000,"20","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,5,1948,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","No","ALQ","BLQ","GasA","Ex","Y",0,0,1,0,2,1,"TA",5,0,"Detchd",1,4,2008,"yes",0,"no","0",1,1578,0.653992395437262,"yes","no","yes",1,1,3.91202300542815,8.69951474821019
115000,"50","RM","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Artery","Norm","1Fam","1.5Fin",5,7,1919,2005,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","No","Unf","Unf","GasW","TA","N",0,0,2,0,3,1,"Fa",7,0,"None",0,8,2007,"yes",1,"no","1",0,2310,1,"yes","yes","yes",0,1,4.44265125649032,9.04782144247841
190000,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,1977,1977,"Hip","CompShg","Plywood","Plywood","BrkFace",480,"TA","TA","CBlock","No","BLQ","Unf","GasA","Ex","Y",0,0,2,0,3,1,"TA",7,1,"Attchd",2,1,2010,"no",1,"no","0",2,3688,0.617678958785249,"yes","no","yes",2,1,4.65396035015752,9.37169362233394
136900,"50","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",6,4,1954,1972,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","No","Rec","Unf","GasA","Gd","Y",0,0,2,0,4,1,"TA",7,0,"Attchd",1,10,2006,"yes",1,"no","1",1,2849,0.553319919517103,"yes","yes","yes",2,1,4.31748811353631,9.1616751999949
180000,"80","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",0,0,2,1,3,1,"TA",7,1,"BuiltIn",2,4,2010,"no",1,"no","1",3,1814,0.348958333333333,"yes","yes","yes",2,1,4.23410650459726,8.95544812234739
383970,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",220,"Gd","TA","PConc","Av","GLQ","Unf","GasA","Ex","Y",1,0,2,1,4,1,"Ex",10,1,"BuiltIn",3,10,2007,"no",3,"no","0",3,3960,0.221518987341772,"yes","yes","yes",2,2,4.34380542185368,9.20683423264689
217000,"20","RL","Pave","NoAlley","Reg","Bnk","AllPub","Corner","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,5,1953,1953,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",184,"TA","Gd","CBlock","Mn","ALQ","Rec","GasA","TA","Y",1,0,2,0,3,1,"Gd",7,2,"Basment",2,10,2007,"no",3,"no","0",1,4068,0.500276395798784,"yes","no","yes",1,1,4.23410650459726,9.95227771670556
259500,"70","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Mod","Crawfor","Norm","Norm","1Fam","2Story",6,8,1945,2002,"Gambrel","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","No","ALQ","LwQ","GasA","Ex","Y",1,0,2,1,3,1,"Gd",9,1,"Detchd",1,7,2007,"yes",1,"no","1",1,3348,0.101167315175097,"yes","yes","yes",1,1,4.11087386417331,8.88999735728484
176000,"160","FV","Pave","Pave","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,1999,1999,"Gable","CompShg","MetalSd","MetalSd","BrkFace",1129,"TA","TA","PConc","No","GLQ","Unf","GasA","Gd","Y",0,0,2,1,2,1,"TA",5,1,"Detchd",2,6,2007,"no",1,"no","1",1,2187,0.425240054869685,"yes","yes","yes",1,1,3.52636052461616,8.0802374162167
139000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1962,1962,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",116,"TA","TA","CBlock","No","LwQ","BLQ","GasA","TA","Y",0,1,1,0,3,1,"TA",6,1,"Attchd",1,9,2009,"no",2,"no","1",1,2184,0.230769230769231,"yes","no","yes",2,1,4.23410650459726,9.36013873706458
155000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","No","Unf","Unf","GasA","Gd","Y",0,0,1,1,2,1,"TA",5,0,"Attchd",2,4,2007,"yes",2,"no","0",1,2250,1,"yes","no","yes",2,1,4.30406509320417,9.05204779298159
320000,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1990,1990,"Hip","CompShg","Plywood","Plywood","None",0,"TA","TA","PConc","Mn","GLQ","Unf","GasA","Gd","Y",1,0,3,0,5,1,"Gd",11,2,"Attchd",3,5,2010,"no",1,"no","1",1,4895,0.121338912133891,"yes","yes","yes",2,1,4.49980967033027,9.4235143922529
163990,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,1,3,1,"Gd",8,1,"Attchd",2,7,2006,"yes",1,"no","0",3,2184,1,"yes","yes","yes",2,1,4.17438726989564,9.0432226489245
